Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,hit_year
spotify:track:7x9aauaA9cu6tyfpHnqDLo,Seven (feat. Latto),Seven (feat. Latto),Jung Kook;Latto,7/14/2023,184400,78,True,nick170708!,2023-07-20T23:14:17Z,k-pop,BIGHIT MUSIC,0.788,0.841,11,-3.955,1,0.0432,0.301,0.0,0.0772,0.904,124.986,4,2023
spotify:track:7FbrGaHYVDmfr7KoLIZnQ7,Cupid - Twin Ver.,The Beginning: Cupid,FIFTY FIFTY,2/24/2023,174253,6,False,nick170708!,2023-04-22T03:51:18Z,k-pop,WM Korea,0.783,0.592,11,-8.332,0,0.0331,0.435,4.15e-06,0.347,0.726,120.018,4,2023
spotify:track:7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),Flower Boy,"Tyler, The Creator;Kali Uchis",7/21/2017,180386,89,True,nick170708!,2023-05-27T22:38:07Z,,Columbia,0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,4,2023
spotify:track:1odExI7RdWc4BT515LTAwj,Daylight,Daylight,David Kushner,4/14/2023,212953,17,False,nick170708!,2023-04-28T13:47:09Z,,"Miserable Music Group, LLC",0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,4,2023
spotify:track:5mjYQaktjmjcMKcUIcqz4s,Strangers,Strangers,Kenya Grace,9/1/2023,172964,76,False,nick170708!,2023-09-16T15:01:13Z,,Warner Records/Major Recordings,0.628,0.523,11,-8.307,0,0.0946,0.701,0.00274,0.219,0.416,169.982,4,2023
spotify:track:2i2gDpKKWjvnRTOZRhaPh2,Moonlight,Moonlight,Kali Uchis,2/24/2023,187557,74,False,nick170708!,2023-05-24T00:18:34Z,,Geffen Records,0.64,0.719,7,-6.452,0,0.0516,0.477,0.0,0.16,0.889,136.79,4,2023
spotify:track:5aIVCx5tnk0ntmdiinnYvw,Water,Water,Tyla,7/28/2023,200255,84,False,nick170708!,2023-10-20T10:14:48Z,afrobeats,FAX Records/Epic,0.673,0.722,3,-3.495,0,0.0755,0.0856,0.0,0.137,0.519,117.187,4,2023
spotify:track:4xhsWYTOGcal8zt0J161CU,Lovin On Me,Lovin On Me,Jack Harlow,11/10/2023,138411,78,True,nick170708!,2023-11-17T10:03:26Z,,Generation Now/Atlantic,0.943,0.558,2,-4.911,1,0.0568,0.0026,2.19e-06,0.0937,0.606,104.983,4,2023
spotify:track:2IGMVunIBsBLtEQyoI1Mu7,Paint The Town Red,Paint The Town Red,Doja Cat,8/4/2023,231750,78,True,nick170708!,2023-08-04T10:14:48Z,,Kemosabe Records/RCA Records,0.868,0.538,5,-8.603,1,0.174,0.269,3.34e-06,0.0901,0.732,99.968,4,2023
spotify:track:4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53/66","Shakira: Bzrp Music Sessions, Vol. 53/66",Bizarrap;Shakira,1/11/2023,214945,76,False,nick170708!,2023-01-13T13:25:10Z,"argentine trap,trap latino,urbano latino,latin pop",DALE PLAY Records,0.842,0.745,2,-4.231,0,0.0399,0.281,2.61e-05,0.118,0.53,122.06,4,2023
spotify:track:6dgUya35uo964z7GZXM07g,Nonsense,emails i can't send,Sabrina Carpenter,7/15/2022,163648,84,False,nick170708!,2023-01-22T14:27:49Z,pop,Island Records,0.74,0.697,8,-4.912,1,0.034,0.0268,0.0,0.224,0.732,138.992,4,2023
spotify:track:7KokYm8cMIXCsGVmUvKtqf,Karma,Midnights,Taylor Swift,10/21/2022,204852,75,True,nick170708!,2023-05-24T00:18:30Z,,Taylor Swift,0.64,0.619,8,-7.108,1,0.065,0.062,0.0,0.475,0.121,90.008,4,2023
spotify:track:6wsqVwoiVH2kde4k4KKAFU,I KNOW ?,UTOPIA,Travis Scott,7/28/2023,211582,80,True,nick170708!,2023-11-30T13:32:20Z,rap,Cactus Jack/Epic,0.927,0.619,5,-4.441,0,0.0539,0.0186,0.0,0.104,0.817,117.995,4,2023
spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,SOS,SZA,12/9/2022,201800,86,True,nick170708!,2024-02-28T02:57:06Z,r&b,Top Dawg Entertainment/RCA Records,0.559,0.551,5,-7.231,1,0.132,0.141,0.0,0.11,0.392,143.008,4,2023
spotify:track:78Sw5GDo6AlGwTwanjXbGh,Here With Me,Here With Me,d4vd,9/22/2022,242484,19,False,nick170708!,2023-02-23T18:23:59Z,,Darkroom/Interscope Records,0.574,0.469,4,-8.209,1,0.0254,0.534,9.21e-05,0.128,0.288,132.023,4,2023
spotify:track:6GGtHZgBycCgGBUhZo81xe,Say Yes To Heaven,Say Yes To Heaven,Lana Del Rey,5/19/2023,209156,85,False,nick170708!,2023-05-19T14:17:32Z,,Polydor Records,0.485,0.348,6,-11.576,0,0.0257,0.678,0.167,0.118,0.145,99.898,4,2023
spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]","What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,7/13/2023,222369,85,False,nick170708!,2023-07-14T04:09:40Z,,Darkroom/Interscope Records,0.391,0.084,0,-17.843,1,0.0317,0.953,0.0,0.0983,0.111,79.449,4,2023
spotify:track:1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,Until I Found You (Em Beihold Version),Stephen Sanchez;Em Beihold,4/22/2022,176440,78,False,nick170708!,2023-01-07T03:25:07Z,,Republic Records,0.551,0.55,10,-5.339,1,0.0286,0.777,0.0,0.202,0.342,101.19,3,2023
spotify:track:4KULAymBBJcPRpk1yO4dOG,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,Zach Bryan;Kacey Musgraves,8/25/2023,227195,86,False,nick170708!,2023-09-01T15:22:06Z,"country,red dirt",Warner Records,0.429,0.453,0,-7.746,1,0.0459,0.554,2e-06,0.102,0.155,77.639,4,2023
spotify:track:59uQI0PADDKeE6UZDTJEe8,Last Night,3 Songs At A Time Sampler,Morgan Wallen,1/31/2023,163854,26,True,nick170708!,2023-03-31T09:43:24Z,country,Big Loud Records / Mercury Records / Republic Records,0.492,0.673,6,-5.431,1,0.0347,0.413,0.0,0.137,0.488,203.812,4,2023
spotify:track:3dnP0JxCgygwQH9Gm7q7nb,Ella Baila Sola,Ella Baila Sola,Eslabon Armado;Peso Pluma,3/16/2023,165671,76,False,nick170708!,2023-04-03T15:50:22Z,"corridos tumbados,sad sierre�o,corrido,sierre�o,m�sica mexicana,corridos b�licos,banda,electro corridos",DEL Records,0.668,0.758,5,-5.176,0,0.0332,0.483,1.89e-05,0.0837,0.834,147.989,3,2023
spotify:track:4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),I'm Good (Blue),David Guetta;Bebe Rexha,8/26/2022,175238,85,True,nick170708!,2023-02-23T18:23:44Z,edm,Parlophone UK,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,4,2023
spotify:track:1bDbXMyjaUIooNwFE9wn0N,Rich Flex,Her Loss,Drake;21 Savage,11/4/2022,239359,76,True,nick170708!,2023-01-08T19:15:26Z,rap,OVO / Republic Records,0.549,0.518,4,-9.39,0,0.257,0.0517,1.21e-06,0.378,0.418,160.07,4,2023
spotify:track:6WzRpISELf3YglGAh7TXcG,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),Popular (Music from the HBO Original Series),The Weeknd;Playboi Carti;Madonna,6/2/2023,215466,83,True,nick170708!,2023-07-20T23:14:25Z,rage rap,XO / Republic Records,0.854,0.674,1,-6.23,1,0.184,0.0517,8.53e-05,0.509,0.848,99.022,4,2023
spotify:track:2FDTHlrBguDzQkp7PVj16Q,Sprinter,Sprinter,Dave;Central Cee,6/1/2023,229133,81,True,nick170708!,2023-11-30T14:39:33Z,"grime,uk grime,uk drill,drill",Neighbourhood / Live Yours,0.918,0.681,1,-4.705,1,0.201,0.263,0.0,0.0615,0.706,139.057,4,2023
spotify:track:4rXLjWdF2ZZpXCVTfWcshS,fukumean,a Gift & a Curse,Gunna,6/16/2023,125040,78,True,nick170708!,2023-07-20T23:13:38Z,melodic rap,300 Entertainment,0.847,0.622,1,-6.747,0,0.0903,0.119,0.0,0.285,0.22,130.001,4,2023
spotify:track:5ww2BF9slyYgNOk37BlC4u,La Bachata,La Bachata,Manuel Turizo,5/26/2022,162637,78,False,nick170708!,2023-01-07T03:24:57Z,"reggaeton,pop urbano,latin,colombian pop",Sony Music Latin/La Industria,0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,4,2023
spotify:track:5odlY52u43F5BjByhxg7wg,golden hour,this is what ____ feels like (Vol. 1-4),JVKE,9/23/2022,209259,80,False,nick170708!,2023-01-07T03:25:23Z,,JVKE,0.515,0.593,4,-4.801,1,0.0322,0.653,0.162,0.25,0.153,94.467,3,2023
spotify:track:0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),Calm Down (with Selena Gomez),Rema;Selena Gomez,8/25/2022,239317,80,False,nick170708!,2023-01-07T03:25:14Z,"afrobeats,afrobeat,afropop,afropiano",Mavin Records / Jonzing World,0.801,0.806,11,-5.206,1,0.0381,0.382,0.000669,0.114,0.802,106.999,4,2023
spotify:track:2Zo1PcszsT9WQ0ANntJbID,Feather,emails i can�t send fwd:,Sabrina Carpenter,3/17/2023,185552,82,True,nick170708!,2023-11-29T10:57:55Z,pop,Island Records,0.791,0.694,6,-4.332,0,0.0335,0.0736,1.75e-06,0.0958,0.826,123.508,4,2023
spotify:track:2i8f4VnnBjy0yDqH2C452a,bad idea right?,bad idea right?,Olivia Rodrigo,8/11/2023,184783,2,True,nick170708!,2023-08-11T10:07:36Z,,Olivia Rodrigo PS,0.631,0.88,9,-3.545,1,0.0999,0.00174,4.52e-06,0.0639,0.808,129.994,4,2023
spotify:track:0DWdj2oZMBFSzRsi2Cvfzf,TQG,MA�ANA SER� BONITO,KAROL G;Shakira,2/24/2023,197933,81,True,nick170708!,2023-02-25T13:01:29Z,"reggaeton,latin,urbano latino,latin pop",BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,0.587,0.647,4,-3.385,0,0.327,0.619,0.0,0.106,0.686,90.123,4,2023
spotify:track:4MjDJD8cW7iVeWInc2Bdyj,MONACO,nadie sabe lo que va a pasar ma�ana,Bad Bunny,10/13/2023,267194,81,True,nick170708!,2023-10-13T15:33:12Z,"reggaeton,trap latino,urbano latino,latin",Rimas Entertainment LLC,0.787,0.621,4,-5.009,0,0.068,0.15,0.000402,0.58,0.13,139.056,4,2023
spotify:track:2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),HEROES & VILLAINS,Metro Boomin;Future;Don Toliver,12/2/2022,199920,84,True,nick170708!,2024-08-03T02:19:04Z,rap,Republic Records,0.573,0.668,7,-4.356,0,0.0467,0.189,4.01e-05,0.109,0.145,87.973,4,2023
spotify:track:5WxVXxCMRnvxUKFq40ELwq,Escapism.,Escapism. (Sped Up),RAYE;070 Shake,11/25/2022,272373,1,True,nick170708!,2023-01-07T03:25:20Z,,Human Re Sources,0.538,0.742,2,-5.355,1,0.114,0.138,4.67e-05,0.0934,0.25,96.107,4,2023
spotify:track:1vYXt7VSjH9JIM5oRRo7vA,Dance The Night - From Barbie The Album,Dance The Night (From Barbie The Album),Dua Lipa,5/25/2023,176579,81,False,nick170708!,2023-05-26T09:44:35Z,pop,Atlantic Records,0.671,0.845,11,-4.93,0,0.048,0.0207,0.0,0.329,0.775,110.056,4,2023
spotify:track:5w40ZYhbBMAlHYNDaVJIUu,Chemical,Chemical,Post Malone,4/14/2023,184013,74,True,nick170708!,2023-11-30T02:29:11Z,,Mercury Records/Republic Records,0.49,0.88,2,-4.856,1,0.0435,0.00154,0.0,0.103,0.392,169.949,4,2023
spotify:track:1Iq8oo9XkmmvCQiGOfORiz,Is It Over Now? (Taylor's Version) (From The Vault),1989 (Taylor's Version),Taylor Swift,10/26/2023,229477,71,False,nick170708!,2023-10-30T00:12:43Z,,Taylor Swift,0.599,0.651,0,-7.343,1,0.035,0.0486,0.0,0.126,0.153,100.001,4,2023
spotify:track:7DswEZZthZ6piQpL25qGAM,On My Mama,JAGUAR II,Victoria Mon�t,8/25/2023,184258,63,True,nick170708!,2024-02-05T11:21:56Z,alternative r&b,Lovett Music/RCA Records,0.675,0.546,4,-7.716,0,0.0511,0.556,0.00441,0.167,0.607,77.415,4,2023
spotify:track:741UUVE2kuITl0c6zuqqbO,Barbie World (with Aqua) [From Barbie The Album],Barbie World (with Aqua) [From Barbie The Album],Nicki Minaj;Ice Spice;Aqua,6/23/2023,109750,69,True,nick170708!,2023-06-27T22:13:15Z,"europop,eurodance",Atlantic Records,0.77,0.58,0,-8.393,1,0.247,0.519,0.000127,0.233,0.753,144.072,4,2023
spotify:track:2UW7JaomAMuX9pZrjVpHAU,La Bebe - Remix,La Bebe (Remix),Yng Lvcas;Peso Pluma,3/17/2023,234352,78,True,nick170708!,2023-12-26T05:01:18Z,"reggaeton mexa,reggaeton,electro corridos,dembow belico,corrido,corridos tumbados,corridos b�licos,m�sica mexicana,sad sierre�o,banda",WM Mexico,0.812,0.479,2,-5.678,0,0.333,0.213,1.21e-06,0.0756,0.559,169.922,4,2023
spotify:track:5L3ecxQnQ9qTBmnLQiwf0C,K-POP,K-POP,Travis Scott;Bad Bunny;The Weeknd,7/21/2023,185220,68,True,nick170708!,2023-07-21T04:21:19Z,"rap,reggaeton,trap latino,urbano latino,latin",Cactus Jack/Epic,0.814,0.618,5,-5.614,0,0.0619,0.0386,3.34e-06,0.671,0.535,121.075,4,2023
spotify:track:7aqfrAY2p9BUSiupwk3svU,First Person Shooter (feat. J. Cole),For All The Dogs,Drake;J. Cole,10/6/2023,247444,73,True,nick170708!,2025-07-01T20:39:58Z,rap,OVO/Republic,0.475,0.655,11,-7.342,0,0.33,0.0306,0.0,0.375,0.245,163.997,4,2023
spotify:track:4OMJGnvZfDvsePyCwRGO7X,Houdini,Houdini,Dua Lipa,11/9/2023,185917,12,False,nick170708!,2023-11-10T01:09:56Z,pop,Warner Records,0.744,0.789,9,-4.876,0,0.059,0.0036,0.00144,0.0947,0.866,116.985,4,2023
spotify:track:2gyxAWHebV7xPYVxqoi86f,get him back!,GUTS,Olivia Rodrigo,9/8/2023,211141,75,True,nick170708!,2023-09-08T04:07:44Z,,Olivia Rodrigo PS,0.553,0.847,5,-5.736,1,0.187,0.0143,0.0,0.561,0.733,162.024,4,2023
spotify:track:0QHEIqNKsMoOY5urbzN48u,Made You Look,Takin' It Back,Meghan Trainor,10/21/2022,134256,74,False,nick170708!,2023-01-07T03:25:17Z,,Epic,0.834,0.522,10,-3.574,1,0.0703,0.34,1.59e-06,0.0783,0.854,145.035,4,2023
spotify:track:5sdQOyqq2IDhvmx2lHOpwd,Super Shy,NewJeans 'Super Shy',NewJeans,7/7/2023,154666,79,False,nick170708!,2023-07-20T23:13:42Z,k-pop,ADOR,0.776,0.817,5,-6.018,0,0.0748,0.18,3.44e-05,0.146,0.515,149.921,4,2023
spotify:track:1i9lZvlaDdWDPyXEE95aiq,TELEKINESIS (feat. SZA & Future),UTOPIA,Travis Scott;SZA;Future,7/28/2023,353754,77,True,nick170708!,2024-01-23T15:05:23Z,"rap,r&b",Cactus Jack/Epic,0.458,0.535,5,-4.854,0,0.0281,0.575,0.0,0.168,0.216,82.826,4,2023
spotify:track:5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,AM,Arctic Monkeys,9/9/2013,183956,92,False,nick170708!,2023-12-26T05:02:20Z,"indie,garage rock",Domino Recording Co,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4,2023
spotify:track:5Y35SjAfXjjG0sFQ3KOxmm,Nobody Gets Me,SOS,SZA,12/9/2022,180853,84,True,nick170708!,2023-01-07T18:50:59Z,r&b,Top Dawg Entertainment/RCA Records,0.358,0.284,7,-8.285,1,0.0285,0.805,0.0,0.183,0.276,99.796,3,2023
spotify:track:4P9Q0GojKVXpRTJCaL3kyy,All Of The Girls You Loved Before,All Of The Girls You Loved Before,Taylor Swift,8/23/2019,221407,71,False,nick170708!,2023-03-18T13:49:49Z,,Taylor Swift,0.729,0.467,2,-9.682,1,0.0419,0.71,4.53e-05,0.129,0.401,96.042,3,2023
spotify:track:3iHzKA9HlXf5wsGdsrsnSA,Forget Me,Broken By Desire To Be Heavenly Sent,Lewis Capaldi,5/19/2023,203666,72,False,nick170708!,2024-01-23T15:20:30Z,soft pop,Vertigo Berlin,0.451,0.754,1,-3.749,0,0.0864,0.327,0.0,0.332,0.674,203.894,4,2023
spotify:track:6iF4RgIjDvDqyW13PezSj3,Single Soon,Single Soon,Selena Gomez,8/25/2023,171655,65,False,nick170708!,2023-08-25T14:18:34Z,,Interscope Records,0.61,0.571,2,-5.649,1,0.0782,0.00863,0.0,0.131,0.747,105.01,4,2023
spotify:track:4Dvkj6JhhA12EX05fT7y2e,As It Was,Harry's House,Harry Styles,5/20/2022,167303,88,False,nick170708!,2023-01-07T03:24:47Z,,Columbia,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4,2023
spotify:track:3Ua0m0YmEjrMi9XErKcNiR,Like Crazy,FACE,Jimin,3/24/2023,212241,74,False,nick170708!,2024-04-06T19:48:43Z,k-pop,BIGHIT MUSIC,0.629,0.733,7,-5.445,1,0.0419,0.0025,0.0,0.357,0.362,120.001,4,2023
spotify:track:0HD8mbiPjp3o94X3EaZp0o,exes,exes,Tate McRae,11/17/2023,159400,4,True,nick170708!,2023-11-17T10:03:51Z,,RCA Records Label,0.822,0.578,5,-6.542,0,0.0582,0.164,0.000252,0.11,0.627,136.966,4,2023
spotify:track:2KslE17cAJNHTsI2MI0jb2,Standing Next to You,GOLDEN,Jung Kook,11/3/2023,206019,82,False,nick170708!,2023-11-03T12:16:55Z,k-pop,BIGHIT MUSIC,0.711,0.809,2,-4.389,0,0.0955,0.0447,0.0,0.339,0.816,106.017,4,2023
spotify:track:3r8RuvgbX9s7ammBn07D3W,Ditto,Ditto,NewJeans,12/19/2022,185506,80,False,nick170708!,2023-01-07T03:25:10Z,k-pop,ADOR,0.814,0.641,6,-5.957,0,0.111,0.027,0.0,0.0993,0.183,133.854,4,2023
spotify:track:0Nfh4u0J4bajcyp5pzaWCx,Used To Be Young,Used To Be Young,Miley Cyrus,8/25/2023,191185,57,False,nick170708!,2023-08-25T14:18:45Z,,Columbia,0.626,0.63,4,-3.834,1,0.0377,0.582,0.0,0.13,0.421,147.029,4,2023
spotify:track:07bsRv0pcpbG4zJeLsUs1p,Eyes Closed,Eyes Closed,Ed Sheeran,3/24/2023,194848,3,False,nick170708!,2023-03-24T09:57:32Z,soft pop,Atlantic Records UK,0.777,0.526,2,-6.221,1,0.0645,0.302,0.0,0.105,0.389,107.071,4,2023
spotify:track:0V3wPSX9ygBnCm8psDIegu,Anti-Hero,Midnights,Taylor Swift,10/21/2022,200690,80,False,nick170708!,2023-01-07T03:25:00Z,,Taylor Swift,0.633,0.648,4,-6.645,1,0.062,0.121,2.62e-06,0.161,0.49,96.888,4,2023
spotify:track:56xHMIfQPoe0prrSi3BGhf,Can�t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,Can�t Catch Me Now (from The Hunger Games: The Ballad of Songbirds & Snakes),Olivia Rodrigo,11/3/2023,205483,73,False,nick170708!,2023-11-10T10:48:17Z,,Olivia Rodrigo,0.409,0.347,11,-8.159,0,0.0359,0.834,4.55e-06,0.121,0.199,141.332,4,2023
spotify:track:6pD0ufEQq0xdHSsRbg9LBK,un x100to,un x100to,Grupo Frontera;Bad Bunny,4/17/2023,194563,77,False,nick170708!,2023-04-22T03:51:11Z,"cumbia norte�a,banda,norte�o,m�sica mexicana,corrido,corridos tumbados,grupera,tejano,ranchera,corridos b�licos,reggaeton,trap latino,urbano latino,latin",Rimas Entertainment LLC.,0.569,0.724,6,-4.076,0,0.0474,0.228,0.0,0.27,0.562,83.118,4,2023
spotify:track:7ABLbnD53cQK00mhcaOUVG,LALA,LA VIDA ES UNA,Myke Towers,3/23/2023,197920,79,True,nick170708!,2023-07-20T23:14:34Z,"reggaeton,trap latino,urbano latino",WEA Latina,0.708,0.737,1,-4.045,1,0.0436,0.0739,0.00162,0.0955,0.607,91.986,4,2023
spotify:track:23RoR84KodL5HWvUTneQ1w,(It Goes Like) Nanana - Edit,(It Goes Like) Nanana [Edit],Peggy Gou,6/15/2023,231545,75,False,nick170708!,2023-08-18T20:59:43Z,,XL Recordings,0.671,0.876,7,-5.681,0,0.0352,0.12,0.188,0.0823,0.964,129.998,4,2023
spotify:track:3xIMkM5LgbVDkpO74O3Np3,Rush,Rush,Troye Sivan,7/13/2023,156391,27,True,nick170708!,2023-07-14T04:09:59Z,,EMI Recorded Music Australia Pty Ltd,0.728,0.841,10,-7.682,0,0.0567,0.00242,9.09e-05,0.106,0.402,125.991,4,2023
spotify:track:5AqiaZwhmC6dIbgWrD5SzV,"Peso Pluma: Bzrp Music Sessions, Vol. 55/66","Peso Pluma: Bzrp Music Sessions, Vol. 55/66",Bizarrap;Peso Pluma,6/1/2023,188361,70,True,nick170708!,2023-06-02T16:11:26Z,"argentine trap,trap latino,urbano latino,corrido,corridos tumbados,corridos b�licos,m�sica mexicana,sad sierre�o,banda,electro corridos",DALE PLAY Records,0.785,0.726,5,-6.422,0,0.0372,0.146,0.0,0.0952,0.622,133.118,4,2023
spotify:track:609E1JCInJncactoMmkDon,BESO,RR,ROSAL�A;Rauw Alejandro,3/24/2023,194543,79,False,nick170708!,2023-03-28T22:55:25Z,"latin,reggaeton,urbano latino,trap latino",Columbia Records/Duars Entertainment/Sony Music Latin,0.768,0.644,5,-6.671,0,0.136,0.736,0.000837,0.173,0.53,95.05,4,2023
spotify:track:6T7FXSuXykeGktMLGp8WgE,All My Life (feat. J. Cole),Almost Healed,Lil Durk;J. Cole,5/26/2023,223878,67,True,nick170708!,2023-05-27T22:37:46Z,"chicago drill,drill,rap",Alamo,0.787,0.57,3,-5.881,1,0.225,0.0449,0.0,0.135,0.733,142.974,4,2023
spotify:track:0yUaLqhsVsguBpoOPL4cO7,In Ha Mood,In Ha Mood,Ice Spice,1/6/2023,129360,62,True,nick170708!,2023-03-17T18:11:37Z,,10K Projects/Capitol Records,0.767,0.722,0,-6.586,1,0.31,0.678,1.1e-05,0.231,0.52,141.075,4,2023
spotify:track:4VMRsbfZzd3SfQtaJ1Wpwi,Double Fantasy (with Future),Double Fantasy,The Weeknd;Future,4/21/2023,268235,69,True,nick170708!,2023-04-21T04:47:43Z,rap,Republic Records,0.613,0.573,9,-7.277,0,0.0345,0.00572,2.58e-06,0.432,0.124,119.041,4,2023
spotify:track:3zkyus0njMCL6phZmNNEeN,LET GO,LET GO,Central Cee,12/15/2022,174246,72,True,nick170708!,2023-01-07T03:25:26Z,"uk drill,drill,uk grime",Central Cee,0.747,0.413,2,-11.197,0,0.488,0.848,0.0,0.17,0.481,146.05,4,2023
spotify:track:1DmW5Ep6ywYwxc2HMT5BG6,Tattoo,Tattoo,Loreen,2/25/2023,183374,81,False,nick170708!,2023-05-19T01:43:10Z,europop,Universal Music AB,0.545,0.779,3,-6.235,0,0.0751,0.243,1.66e-06,0.123,0.303,150.002,4,2023
spotify:track:2NbsBSshscKIPRG3kwBbfo,Never Felt So Alone,Never Felt So Alone,Labrinth,4/7/2023,160166,69,False,nick170708!,2023-04-21T04:47:50Z,,Columbia,0.436,0.409,5,-4.438,1,0.0533,0.499,0.000166,0.38,0.363,98.357,3,2023
spotify:track:1yHVHoz6Ny29gbbWJYVnFt,Heaven,Heaven,Niall Horan,2/17/2023,186043,2,False,nick170708!,2023-02-25T15:59:58Z,,Capitol Records,0.571,0.761,5,-3.485,1,0.0261,0.0708,0.0,0.331,0.681,91.991,4,2023
spotify:track:4FAKtPVycI4DxoOHC01YqD,Yandel 150,Resistencia,Yandel;Feid,1/13/2023,216148,71,True,nick170708!,2023-02-23T18:24:05Z,"reggaeton,urbano latino,latin",La Leyenda LLC,0.783,0.729,6,-3.549,0,0.0691,0.0492,0.000272,0.1,0.58,167.968,4,2023
spotify:track:2mnXxnrX5vCGolNkaFvVeM,La Jumpa,SR. SANTOS,Arc�ngel;Bad Bunny,12/1/2022,255693,70,True,nick170708!,2023-01-07T03:25:03Z,"reggaeton,trap latino,urbano latino,latin",Rimas Entertainment LLC.,0.713,0.703,8,-5.769,1,0.194,0.298,0.0,0.321,0.576,123.06,4,2023
spotify:track:6XbtvPmIpyCbjuT0e8cQtp,Columbia,Columbia,Quevedo,7/7/2023,186000,18,False,nick170708!,2023-07-20T23:13:52Z,,Quevedo,0.668,0.712,5,-5.927,1,0.0381,0.369,2.13e-05,0.108,0.264,100.02,4,2023
spotify:track:0by9UaVYUrKUz2TVAmK0Pg,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE / DELUXE EDITION),Metro Boomin;Swae Lee;NAV;A Boogie Wit da Hoodie,6/5/2023,219453,0,False,nick170708!,2023-06-10T01:15:59Z,melodic rap,Republic Records,0.636,0.537,0,-7.902,1,0.0817,0.481,0.0,0.113,0.199,140.133,4,2023
spotify:track:6UN73IYd0hZxLi8wFPMQij,Players,Players,Coi Leray,11/30/2022,139560,69,True,nick170708!,2023-03-18T03:06:12Z,,Uptown / Republic Records,0.948,0.512,6,-5.74,0,0.146,0.0269,8.57e-06,0.0504,0.599,105.004,4,2023
spotify:track:3BKD1PwArikchz2Zrlp1qi,Baby Don't Hurt Me,Baby Don't Hurt Me,David Guetta;Anne-Marie;Coi Leray,4/6/2023,140017,78,False,nick170708!,2023-07-20T23:13:48Z,edm,Parlophone UK,0.602,0.91,7,-3.404,1,0.0308,0.00126,0.000174,0.12,0.228,127.944,4,2023
spotify:track:6OfOzTitafSnsaunQLuNFw,DOGTOOTH,CALL ME IF YOU GET LOST: The Estate Sale,"Tyler, The Creator",3/31/2023,161041,68,True,nick170708!,2023-04-01T14:11:16Z,,Columbia,0.706,0.648,8,-6.348,1,0.324,0.505,0.0,0.215,0.802,77.533,4,2023
spotify:track:37CoOXIsgF3NzbK1zHZetk,Mona Lisa (Spider-Man: Across the Spider-Verse),Mona Lisa (Spider-Man: Across the Spider-Verse),Dominic Fike,6/2/2023,186066,63,False,nick170708!,2023-06-17T21:22:03Z,,Columbia,0.759,0.646,1,-7.603,1,0.12,0.231,0.0,0.161,0.445,111.043,4,2023
spotify:track:1Lo0QY9cvc8sUB2vnIOxDT,Fast Car,Gettin' Old,Luke Combs,3/24/2023,265284,83,False,nick170708!,2023-07-20T23:14:43Z,country,River House Artists/Columbia Nashville,0.712,0.603,8,-5.52,1,0.0262,0.186,0.0,0.115,0.67,97.994,4,2023
spotify:track:6ehWdR7cGDXnT7aKEASJxE,3D (feat. Jack Harlow),3D (feat. Jack Harlow),Jung Kook;Jack Harlow,9/29/2023,201812,73,True,nick170708!,2023-09-29T10:08:34Z,k-pop,BIGHIT MUSIC,0.853,0.824,1,-3.287,1,0.103,0.0322,0.0,0.0859,0.888,108.044,4,2023
